Product Name,Product Description,Part #,Price2025,Price2024,Price2023,Price2022,Quantity,Spec 1,Spec 2,Spec 3,Color (picklist?)
Rail Kit - Comfort Curve & MVP,"5'-6 ADA at section joints Used for R026,M2000 M2400  Schedule (2) rail kits per 5'-6 ADA",2104899,"$1,098.85",$777.85,$683.35,$623.75,,355 - 5-6 ADA,M2400 & R026,,
Complete kit (understructure & rail) WS,"5'-6 ADA at section joints Used for R026,M2000 M2400  Schedule (2) rail kits per 5'-6 ADA",*********,"$5,103.05","$3,614.20","$3,412.80","$3,283.20",,355 - 5-6 ADA,M2400 & R026,,
Complete kit (understructure & rail) CC,"5'-6 ADA at section joints Used for R026,M2000 M2400  Schedule (2) rail kits per 5'-6 ADA",*********,"$5,163.00","$3,656.60","$3,451.80","$3,332.50",,355 - 5-6 ADA,M2400 & R026,,
Understructure Kit,"5'-6 ADA at section joints Used for R026,M2000 M2400  Schedule (2) rail kits per 5'-6 ADA",2105755,"$2,965.35","$2,101.00","$2,085.10","$2,085.10",,355 - 5-6 ADA,M2000,,
Rail Kit - Wood seat ,"5'-6 ADA at section joints Used for R026,M2000 M2400  Schedule (2) rail kits per 5'-6 ADA",2104897,"$1,068.85",$756.60,$663.85,$599.10,,355 - 5-6 ADA,M2000,,
Complete kit (understructure & rail),"5'-6 ADA at section joints Used for R026,M2000 M2400  Schedule (2) rail kits per 5'-6 ADA",*********,"$5,103.05","$3,614.20","$3,412.80","$3,283.20",,355 - 5-6 ADA,M2000,,
Understructure Kit,5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,2105885,"$2,931.30","$2,088.05","$2,076.40","$2,076.40",,355 - 5-6 ADA,R033,,
Rail Kit - Wood seat or Courtside,5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,2104897,"$1,068.85",$756.60,$663.85,$599.10,,355 - 5-6 ADA,R033,,
Rail Kit - Comfort Curve & MVP,5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,2104899,"$1,098.85",$777.85,$683.35,$623.75,,355 - 5-6 ADA,R033,,
Complete kit (understructure & rail) WS,5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,**********,"$5,068.95","$3,601.25","$3,404.10","$3,274.50",,355 - 5-6 ADA,R033,,
Complete kit (understructure & rail) CC,5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,*********,"$5,128.95","$3,643.70","$3,443.10","$3,323.80",,355 - 5-6 ADA,R033,,
Understructure Kit,5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,2105885,"$2,931.30","$2,088.05","$2,076.40","$2,076.40",,355 - 5-6 ADA,M3000,,
Rail Kit - Wood seat ,5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,2104897,"$1,068.85",$756.60,$663.85,$599.10,,355 - 5-6 ADA,M3000,,
Complete kit (understructure & rail),5'-6 ADA at section joints Schedule (2) rail kits per 5'-6 ADA,**********,"$5,068.95","$3,601.25","$3,404.10","$3,274.50",,355 - 5-6 ADA,M3000,,
"SLA 3'-0, 9 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107367,$471.00,$471.00,$471.00,$471.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 3'-6, 9 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107368,$477.00,$378.00,$378.00,$378.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 4'-0, 9 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107369,$487.00,$471.00,$471.00,$471.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 4'-6, 9 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107370,$471.00,$471.00,$471.00,$471.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 5'-0, 9 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107371,$512.00,$482.00,$482.00,$482.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 3'-0, 11 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107378,$460.00,$398.00,$398.00,$398.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 3'-6, 11 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107379,$468.00,$398.00,$398.00,$398.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 4'-0, 11 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107380,$476.00,$360.00,$360.00,$360.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 4'-6, 11 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107381,$451.00,$329.00,$315.00,$315.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 5'-0, 11 5/8""R","SLA and aisle rails - Used for M100, M2000, R026 ",2107382,$500.00,$396.00,$396.00,$396.00,,370 - Seat Level Aisle Step,FRONT STEP,"Other steps are available, up to 8'-0",
"SLA 3'-0, 22"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107397,$313.00,$184.00,$184.00,$184.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 3'-6, 22"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107400,$321.00,$201.00,$201.00,$201.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 4'-0, 22"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107403,$329.00,$181.00,$181.00,$181.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 4'-6, 22"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107406,$304.00,$228.00,$228.00,$228.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 5'-0, 22"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107409,$351.00,$249.00,$229.00,$229.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 3'-0, 24"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107398,$309.00,$267.00,$267.00,$267.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 3'-6, 24"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107401,$317.00,$225.00,$220.00,$220.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 4'-0, 24"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107404,$326.00,$231.00,$217.00,$217.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 4'-6, 24"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107407,$301.00,$214.00,$199.00,$199.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 5'-0, 24"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107410,$348.00,$262.00,$262.00,$262.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 3'-0, 26"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107399,$332.00,$235.00,$230.00,$230.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 3'-6, 26"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107402,$341.00,$241.00,$230.00,$230.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 4'-0, 26"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107405,$350.00,$249.00,$249.00,$249.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 4'-6, 26"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107408,$326.00,$231.00,$212.00,$212.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 5'-0, 26"" row spacing","SLA and aisle rails - Used for M100, M2000, R026 ",2107411,$373.00,$273.00,$273.00,$273.00,,370 - Seat Level Aisle Step,SEAT LEVEL AISLE STEPS,"Other steps are available, up to 8'-0",
"SLA 1st tier aisle rail, black","SLA and aisle rails - Used for M100, M2000, R026 ",2107486,$527.00,$383.00,$296.00,$296.00,,370 - Seat Level Aisle Step,AISLE RAILS,,
"SLA Intmd aisle rail, black","SLA and aisle rails - Used for M100, M2000, R026 ",2107487,$485.00,$350.00,$266.00,$266.00,,370 - Seat Level Aisle Step,AISLE RAILS,,
"SLA 1st tier aisle rail, black, M100 only","SLA and aisle rails - Used for M100, M2000, R026 ",2107754,$436.00,$319.00,$270.00,$270.00,,370 - Seat Level Aisle Step,AISLE RAILS,,
"SLA Intmd aisle rail, black, M100 only","SLA and aisle rails - Used for M100, M2000, R026 ",2107755,$394.00,$286.00,$240.00,$240.00,,370 - Seat Level Aisle Step,AISLE RAILS,,
Nose mount aisle rail socket,Foot level aisle rails Used for M2400 & R026 ,2110163,$83.30,$58.95,$56.20,$56.20,,377 - Foot Level Aisle Rails,AISLE RAIL & SOCKET,,
"Aisle ""P"" rail Gen3 ",Foot level aisle rails Used for M2400 & R026 ,4265698,$96.80,$74.65,$68.10,$60.55,,377 - Foot Level Aisle Rails,AISLE RAIL & SOCKET,,
Socket support at cantilever (2/ aisle),Foot level aisle rails Used for M2400 & R026         Aisle over frame stack,2110167,$139.30,$95.15,$84.25,$84.25,,377 - Foot Level Aisle Rails,M2400 SUPPORTS,,
Aisle rail support (1/ aisle rail - less 1),Foot level aisle rails Used for M2400 & R026              Aisle over frame stack,2110170,$97.90,$68.75,$65.10,$65.10,,377 - Foot Level Aisle Rails,M2400 SUPPORTS,,
Socket support @ D.S. (1/ rail @ D.S.),Foot level aisle rails Used for M2400 & R026             Deck Support location (D.S.),2110174,$152.70,$93.40,$85.75,$85.75,,377 - Foot Level Aisle Rails,M2400 SUPPORTS,,
D.D. plate (1/per aisle rail @ D.D.),Foot level aisle rails Used for M2400 & R026              Deck Doubler location (D.D.),2110176,$234.35,$164.90,$143.15,$120.40,,377 - Foot Level Aisle Rails,M2400 SUPPORTS,,
Socket support @ D.S. (1/ rail @ D.S.),Foot level aisle rails Used for M2400 & R026               Deck Support location (D.S.),2110174,$152.70,$93.40,$85.75,$85.75,,377 - Foot Level Aisle Rails,M2400 SUPPORTS,,
Aisle rail support (1 per aisle rail ),Foot level aisle rails Used for M2400 & R026               No Understructure Steel,2110170,$97.90,$68.75,$65.10,$65.10,,377 - Foot Level Aisle Rails,M2400 SUPPORTS,,
Socket support at cantilever (2/ aisle),Foot level aisle rails Used for M2400 & R026            Aisle over frame stack,2110168,$141.70,$96.80,$85.95,$85.95,,377 - Foot Level Aisle Rails,R026 SUPPORTS,,
Aisle rail support (1/ aisle rail - less 1),Foot level aisle rails Used for M2400 & R026              Aisle over frame stack,2110171,$102.05,$71.65,$67.65,$67.65,,377 - Foot Level Aisle Rails,R026 SUPPORTS,,
Socket support @ D.S. (1/ rail @ D.S.),Foot level aisle rails Used for M2400 & R026              Deck Support location (D.S.),2110175,$145.45,$98.00,$92.95,$92.95,,377 - Foot Level Aisle Rails,R026 SUPPORTS,,
D.D. plate (1/per aisle rail @ D.D.),Foot level aisle rails Used for M2400 & R026              Deck Doubler location (D.D.),2110176,$234.35,$164.90,$143.15,$120.40,,377 - Foot Level Aisle Rails,R026 SUPPORTS,,
Socket support @ D.S. (1/ rail @ D.S.),Foot level aisle rails Used for M2400 & R026              Deck Support location (D.S.),2110175,$145.45,$98.00,$92.95,$92.95,,377 - Foot Level Aisle Rails,R026 SUPPORTS,,
Aisle rail support (1 per aisle rail ),Foot level aisle rails Used for M2400 & R026             No Understructure Steel,2110171,$102.05,$71.65,$67.65,$67.65,,377 - Foot Level Aisle Rails,R026 SUPPORTS,,
#12-24 step bolt (3/supt. & 6/ D.D.),,1001102,$0.15,$0.15,$0.15,$0.15,,377 - Foot Level Aisle Rails,HARDWARE,,
#12-24 lock nut,,1000769,$0.10,$0.10,$0.10,$0.10,,377 - Foot Level Aisle Rails,HARDWARE,,
MS 3/8 x 1.5 Sckt Btn Hd (4/rail),,2087270,$0.80,$0.60,$0.60,$0.60,,377 - Foot Level Aisle Rails,HARDWARE,,
3/8 lk washer (4/rail),,1000781,$0.05,$0.05,$0.05,$0.05,,377 - Foot Level Aisle Rails,HARDWARE,,
3/8 hex nut (4/rail),,1000746,$0.05,$0.05,$0.05,$0.05,,377 - Foot Level Aisle Rails,HARDWARE,,
MS 1/4 x 1 (1/rail @ D.S. or D.D.),,1000655,$0.10,$0.10,$0.10,$0.10,,377 - Foot Level Aisle Rails,HARDWARE,,
1/4 lk nut (1/rail @ D.S. or D.D.),,1000760,$0.05,$0.05,$0.05,$0.05,,377 - Foot Level Aisle Rails,HARDWARE,,
"Screw #10 x 5/8"" (3/ D.D.)",,1002106,$0.25,$0.20,$0.10,$0.10,,377 - Foot Level Aisle Rails,HARDWARE,,
"3'-0 aisle step 9 5/8"" (complete)","M2400 & R026 bleacher     9 5/8"" rise",,$126.20,$99.50,$99.50,$99.50,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:       1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-0 aisle step 9 5/8"" (complete)","M2400 & R026 bleacher     9 5/8"" rise",,$159.25,$124.40,$124.40,$124.40,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-6 aisle step 9 5/8"" (complete)","M2400 & R026 bleacher     9 5/8"" rise",,$172.25,$119.95,$119.95,$119.95,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"5'-0 aisle step 9 5/8"" (complete)","M2400 & R026 bleacher     9 5/8"" rise",,$185.25,$142.75,$142.75,$142.75,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"6'-0 aisle step 9 5/8"" (complete)","M2400 & R026 bleacher     9 5/8"" rise",,$194.25,$159.30,$159.30,$159.30,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"3'-0 aisle step 11 5/8"" (complete)","M2400 & R026 bleacher 11 5/8"" rise",,$112.10,$110.95,$110.95,$110.95,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-0 aisle step 11 5/8"" (complete)","M2400 & R026 bleacher 11 5/8"" rise",,$148.55,$113.85,$113.85,$108.40,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-6 aisle step 11 5/8"" (complete)","M2400 & R026 bleacher 11 5/8"" rise",,$157.35,$136.20,$136.20,$136.20,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"5'-0 aisle step 11 5/8"" (complete)","M2400 & R026 bleacher 11 5/8"" rise",,$166.15,$154.75,$154.75,$154.75,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"6'-0 aisle step 11 5/8"" (complete)","M2400 & R026 bleacher 11 5/8"" rise",,$178.75,$168.85,$168.85,$168.85,,378 - Foot Level Aisle Step,FRONT AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"3'-0 aisle step 9 5/8"" (complete)","M2400 bleacher 9 5/8"" rise",,$218.20,$170.65,$158.45,$135.00,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-0 aisle step 9 5/8"" (complete)","M2400 bleacher 9 5/8"" rise",,$232.10,$180.80,$169.35,$149.50,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-6 aisle step 9 5/8"" (complete)","M2400 bleacher 9 5/8"" rise",,$247.90,$162.50,$153.70,$152.70,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"5'-0 aisle step 9 5/8"" (complete)","M2400 bleacher 9 5/8"" rise",,$263.75,$204.10,$192.45,$170.40,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"6'-0 aisle step 9 5/8"" (complete)","M2400 bleacher 9 5/8"" rise",,$277.60,$214.30,$203.35,$190.55,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"3'-0 aisle step 11 5/8"" (complete)","M2400 bleacher 11 5/8"" rise",,$224.75,$164.20,$154.15,$145.20,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-0 aisle step 11 5/8"" (complete)","M2400 bleacher 11 5/8"" rise",,$239.60,$175.10,$165.80,$142.70,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-6 aisle step 11 5/8"" (complete)","M2400 bleacher 11 5/8"" rise",,$257.10,$168.40,$168.40,$168.40,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"5'-0 aisle step 11 5/8"" (complete)","M2400 bleacher 11 5/8"" rise",,$274.60,$223.60,$223.60,$223.60,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"6'-0 aisle step 11 5/8"" (complete)","M2400 bleacher 11 5/8"" rise",,$289.75,$211.85,$211.45,$211.45,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"3'-0 aisle step 9 5/8"" (complete)","R026 bleacher 9 5/8"" rise",,$85.90,$75.40,$75.40,$75.40,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-0 aisle step 9 5/8"" (complete)","R026 bleacher 9 5/8"" rise",,$125.60,$100.35,$100.35,$100.35,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"4'-6 aisle step 9 5/8"" (complete)","R026 bleacher 9 5/8"" rise",,$132.90,$95.85,$95.85,$95.85,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"5'-0 aisle step 9 5/8"" (complete)","R026 bleacher 9 5/8"" rise",,$140.20,$115.45,$115.45,$115.45,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"6'-0 aisle step 9 5/8"" (complete)","R026 bleacher 9 5/8"" rise",,$152.80,$132.00,$132.00,$132.00,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
"3'-0 aisle step 11 5/8"" (complete)","R026 bleacher                  11 5/8"" rise",,$103.20,$86.80,$86.80,$86.80,,378 - Foot Level Aisle Step,INTERMEDIATE AISLE STEPS,"Aisle steps for footlevel aisle.  Important note: Rule: Front step only:        1) 11 5/8"" step on 9 5/8"" bleacher.
2) 9 5/8"" step on 11 5/8"" bleacher. 
3) Yellow safety walk on front step and nose.",
